Position,Vin,Ifbk,Speed,DBG_0,DBG_1,DBG_2,DBG_3,DBG_4,DBG_5
424278,6505,12,57,0.5,10,0,0,0,0
424593,6505,12,55,0.5,10,0,0,0,0
424917,6505,17,54,0.5,10,0,0,0,0
425241,6505,11,55,0.5,10,0,0,0,0
425556,6505,14,57,0.5,10,0,0,0,0
425880,6505,11,55,0.5,10,0,0,0,0
426195,6505,6,54,0.5,10,0,0,0,0
426519,6505,17,54,0.5,10,0,0,0,0
426834,6505,12,55,0.5,10,0,0,0,0
427158,6505,6,57,0.5,10,0,0,0,0
427482,6505,12,57,0.5,10,0,0,0,0
427797,6505,18,55,0.5,10,0,0,0,0
428121,6505,18,54,0.5,10,0,0,0,0
428436,6505,9,55,0.5,10,0,0,0,0
428751,6505,12,57,0.5,10,0,0,0,0
429075,6505,12,57,0.5,10,0,0,0,0
429399,6505,17,57,0.5,10,0,0,0,0
429714,6505,12,56,0.5,10,0,0,0,0
430038,6505,12,53,0.5,10,0,0,0,0
430353,6505,16,58,0.5,10,0,0,0,0
430677,6505,6,57,0.5,10,0,0,0,0
431001,6505,6,54,0.5,10,0,0,0,0
431325,6505,6,53,0.5,10,0,0,0,0
431640,6505,14,55,0.5,10,0,0,0,0
431955,6505,14,55,0.5,10,0,0,0,0
432279,6505,17,55,0.5,10,0,0,0,0
432603,6505,9,55,0.5,10,0,0,0,0
432918,6505,19,56,0.5,10,0,0,0,0
433242,6505,12,55,0.5,10,0,0,0,0
433557,6505,15,56,0.5,10,0,0,0,0
433881,6505,17,55,0.5,10,0,0,0,0
434205,6505,8,54,0.5,10,0,0,0,0
434529,6505,12,55,0.5,10,0,0,0,0
434844,6505,9,56,0.5,10,0,0,0,0
435168,6505,4,53,0.5,10,0,0,0,0
435483,6505,15,56,0.5,10,0,0,0,0
435798,6505,17,55,0.5,10,0,0,0,0
436122,6505,15,58,0.5,10,0,0,0,0
436446,6505,9,54,0.5,10,0,0,0,0
436761,6505,14,55,0.5,10,0,0,0,0
437085,6505,15,54,0.5,10,0,0,0,0
437400,6505,17,56,0.5,10,0,0,0,0
437724,6505,14,56,0.5,10,0,0,0,0
438048,6505,12,54,0.5,10,0,0,0,0
438363,6505,9,56,0.5,10,0,0,0,0
438687,6505,9,56,0.5,10,0,0,0,0
439002,6505,10,55,0.5,10,0,0,0,0
439326,6505,19,54,0.5,10,0,0,0,0
439641,6505,14,57,0.5,10,0,0,0,0
439965,6505,14,56,0.5,10,0,0,0,0
440289,6505,12,55,0.5,10,0,0,0,0
440604,6505,15,56,0.5,10,0,0,0,0
440928,6505,13,53,0.5,10,0,0,0,0
441243,6505,14,56,0.5,10,0,0,0,0
441567,6505,9,58,0.5,10,0,0,0,0
441891,6505,9,55,0.5,10,0,0,0,0
442215,6505,16,57,0.5,10,0,0,0,0
442539,6505,12,53,0.5,10,0,0,0,0
442854,6505,12,55,0.5,10,0,0,0,0
443178,6505,17,57,0.5,10,0,0,0,0
443502,6505,8,58,0.5,10,0,0,0,0
443826,6505,14,55,0.5,10,0,0,0,0
444141,6505,12,56,0.5,10,0,0,0,0
444465,6505,16,55,0.5,10,0,0,0,0
444780,6505,15,55,0.5,10,0,0,0,0
445104,6505,9,55,0.5,10,0,0,0,0
445428,6505,13,57,0.5,10,0,0,0,0
445752,6505,12,56,0.5,10,0,0,0,0
446067,6505,11,56,0.5,10,0,0,0,0
446391,6505,9,56,0.5,10,0,0,0,0
446706,6505,6,55,0.5,10,0,0,0,0
447030,6505,13,56,0.5,10,0,0,0,0
447354,6505,14,55,0.5,10,0,0,0,0
447669,6505,12,57,0.5,10,0,0,0,0
447993,6505,12,54,0.5,10,0,0,0,0
448308,6505,13,56,0.5,10,0,0,0,0
448632,6505,12,56,0.5,10,0,0,0,0
448956,6505,19,55,0.5,10,0,0,0,0
449280,6505,9,53,0.5,10,0,0,0,0
449595,6505,18,56,0.5,10,0,0,0,0
449919,6505,11,55,0.5,10,0,0,0,0
450234,6505,10,56,0.5,10,0,0,0,0
450558,6505,6,58,0.5,10,0,0,0,0
450882,6505,10,54,0.5,10,0,0,0,0
451197,6505,14,54,0.5,10,0,0,0,0
451512,-1240,-93,55,0.5,10,0,0,0,0
451728,-1240,-126,24,0.5,10,0,0,0,0
451809,-1240,-56,11,0.5,10,0,0,0,0
451818,-1240,-26,0,0.5,10,0,0,0,0
451800,-1240,-21,0,0.5,10,0,0,0,0
451773,-1240,-16,-1,0.5,10,0,0,0,0
451746,-1240,-17,0,0.5,10,0,0,0,0
451710,-1240,-20,-5,0.5,10,0,0,0,0
451674,-1240,-13,-7,0.5,10,0,0,0,0
451647,-1240,-15,-1,0.5,10,0,0,0,0
451611,-1240,-12,-3,0.5,10,0,0,0,0
451575,-1240,-12,-9,0.5,10,0,0,0,0
451539,-1240,-8,-14,0.5,10,0,0,0,0
451512,-1240,-11,-1,0.5,10,0,0,0,0
451476,-1240,-14,-15,0.5,10,0,0,0,0
451449,-1240,-20,-5,0.5,10,0,0,0,0
451422,-1240,-18,-3,0.5,10,0,0,0,0
451395,-1240,-18,-4,0.5,10,0,0,0,0
451368,-1240,-23,-13,0.5,10,0,0,0,0
451350,-1240,-23,0,0.5,10,0,0,0,0
451332,-1240,-23,0,0.5,10,0,0,0,0
451305,-1240,-26,-10,0.5,10,0,0,0,0
451296,-1240,-22,0,0.5,10,0,0,0,0
451278,-1240,-18,0,0.5,10,0,0,0,0
451269,-1240,-21,0,0.5,10,0,0,0,0
451260,-1240,-23,0,0.5,10,0,0,0,0
451242,-1240,-24,-9,0.5,10,0,0,0,0
451233,-1240,-20,0,0.5,10,0,0,0,0
451224,-1240,-18,0,0.5,10,0,0,0,0
451206,-1240,-23,-5,0.5,10,0,0,0,0
451197,-1240,-19,0,0.5,10,0,0,0,0
451179,-1240,-21,0,0.5,10,0,0,0,0
451161,-1240,-22,0,0.5,10,0,0,0,0
451134,-1240,-17,-11,0.5,10,0,0,0,0
451116,-1240,-13,0,0.5,10,0,0,0,0
451098,-1240,-16,0,0.5,10,0,0,0,0
451071,-1240,-19,-1,0.5,10,0,0,0,0
451044,-1240,-13,-2,0.5,10,0,0,0,0
451017,-1240,-13,-1,0.5,10,0,0,0,0
450981,-1240,-11,-9,0.5,10,0,0,0,0
450954,-1240,-15,-2,0.5,10,0,0,0,0
450918,-1240,-16,-11,0.5,10,0,0,0,0
450891,-1240,-20,-1,0.5,10,0,0,0,0
450855,-1240,-20,-12,0.5,10,0,0,0,0
450828,-1240,-18,-11,0.5,10,0,0,0,0
450810,-1240,-20,0,0.5,10,0,0,0,0
450792,-1240,-20,0,0.5,10,0,0,0,0
450774,-1240,-29,-1,0.5,10,0,0,0,0
450765,-1240,-24,0,0.5,10,0,0,0,0
450747,-1240,-25,-1,0.5,10,0,0,0,0
450738,-1240,-23,0,0.5,10,0,0,0,0
450720,-1240,-25,0,0.5,10,0,0,0,0
450702,-1240,-20,0,0.5,10,0,0,0,0
450684,-1240,-21,0,0.5,10,0,0,0,0
450666,-1240,-23,0,0.5,10,0,0,0,0
450639,-1240,-19,-16,0.5,10,0,0,0,0
450621,-1240,-22,-2,0.5,10,0,0,0,0
450603,-1240,-22,0,0.5,10,0,0,0,0
450576,-1240,-15,-13,0.5,10,0,0,0,0
450558,-1240,-19,-2,0.5,10,0,0,0,0
450540,-1240,-21,0,0.5,10,0,0,0,0
450513,-1240,-21,-15,0.5,10,0,0,0,0
450495,-1240,-20,-2,0.5,10,0,0,0,0
450477,-1240,-21,0,0.5,10,0,0,0,0
450450,-1240,-19,-8,0.5,10,0,0,0,0
450432,-1240,-23,-4,0.5,10,0,0,0,0
450414,-1240,-23,-3,0.5,10,0,0,0,0
450396,-1240,-25,-13,0.5,10,0,0,0,0
450387,-1240,-27,0,0.5,10,0,0,0,0
450369,-1240,-26,-10,0.5,10,0,0,0,0
450360,-1240,-26,0,0.5,10,0,0,0,0
450342,-1240,-24,-16,0.5,10,0,0,0,0
450333,-1240,-27,-1,0.5,10,0,0,0,0
450324,-1240,-24,0,0.5,10,0,0,0,0
450315,-1240,-27,0,0.5,10,0,0,0,0
450306,-1240,-27,0,0.5,10,0,0,0,0
450306,-1240,-27,0,0.5,10,0,0,0,0
450297,-1240,-28,0,0.5,10,0,0,0,0
450297,-1240,-31,0,0.5,10,0,0,0,0
450297,-1240,-35,0,0.5,10,0,0,0,0
450288,-1240,-27,0,0.5,10,0,0,0,0
450288,-1240,-31,0,0.5,10,0,0,0,0
450288,-1240,-30,0,0.5,10,0,0,0,0
450288,-1240,-31,0,0.5,10,0,0,0,0
450288,-1240,-28,0,0.5,10,0,0,0,0
450279,-1240,-30,0,0.5,10,0,0,0,0
450279,-1240,-30,0,0.5,10,0,0,0,0
450279,-1240,-31,0,0.5,10,0,0,0,0
450279,-1240,-29,0,0.5,10,0,0,0,0
450270,-1240,-24,0,0.5,10,0,0,0,0
450270,-1240,-33,0,0.5,10,0,0,0,0
450270,-1240,-30,0,0.5,10,0,0,0,0
450270,-1240,-32,0,0.5,10,0,0,0,0
450270,-1240,-31,0,0.5,10,0,0,0,0
450261,-1240,-31,-13,0.5,10,0,0,0,0
450261,-1240,-28,0,0.5,10,0,0,0,0
450261,-1240,-29,0,0.5,10,0,0,0,0
450252,-1240,-29,0,0.5,10,0,0,0,0
450252,-1240,-30,0,0.5,10,0,0,0,0
450243,-1240,-29,-12,0.5,10,0,0,0,0
450243,349,-2,0,0.5,10,0,0,0,0
450252,349,-5,15,0.5,10,0,0,0,0
450261,349,-6,1,0.5,10,0,0,0,0
450270,349,-8,0,0.5,10,0,0,0,0
450288,349,-8,2,0.5,10,0,0,0,0
450297,349,-6,0,0.5,10,0,0,0,0
450306,349,-3,0,0.5,10,0,0,0,0
450315,349,-5,0,0.5,10,0,0,0,0
450315,349,-5,0,0.5,10,0,0,0,0
450324,349,-2,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-9,0,0.5,10,0,0,0,0
450324,349,-7,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-7,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,-2,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-2,0,0.5,10,0,0,0,0
450324,349,-9,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-9,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,-2,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-1,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-8,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,0,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-1,0,0.5,10,0,0,0,0
450324,349,-2,0,0.5,10,0,0,0,0
450324,349,-2,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-9,0,0.5,10,0,0,0,0
450324,349,-7,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-7,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,-2,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,-1,0,0.5,10,0,0,0,0
450324,349,-8,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,-8,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-1,0,0.5,10,0,0,0,0
450324,349,-2,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,-9,0,0.5,10,0,0,0,0
450324,349,-9,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-1,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-2,0,0.5,10,0,0,0,0
450324,349,-1,0,0.5,10,0,0,0,0
450324,349,-1,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-8,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-5,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-2,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,0,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-4,0,0.5,10,0,0,0,0
450324,349,-3,0,0.5,10,0,0,0,0
450324,349,-7,0,0.5,10,0,0,0,0
450324,349,-6,0,0.5,10,0,0,0,0
450324,-2331,-71,0,0.5,10,0,0,0,0
450288,-2331,-49,-14,0.5,10,0,0,0,0
450243,-2331,-34,-8,0.5,10,0,0,0,0
450180,-2331,-36,-5,0.5,10,0,0,0,0
450117,-2331,-27,-18,0.5,10,0,0,0,0
450036,-2331,-25,-9,0.5,10,0,0,0,0
449955,-2331,-20,-9,0.5,10,0,0,0,0
449874,-2331,-23,-20,0.5,10,0,0,0,0
449784,-2331,-18,-14,0.5,10,0,0,0,0
449703,-2331,-21,-20,0.5,10,0,0,0,0
449622,-2331,-25,-21,0.5,10,0,0,0,0
449541,-2331,-24,-21,0.5,10,0,0,0,0
449460,-2331,-21,-11,0.5,10,0,0,0,0
449370,-2331,-24,-20,0.5,10,0,0,0,0
449280,-2331,-17,-12,0.5,10,0,0,0,0
449199,-2331,-18,-20,0.5,10,0,0,0,0
449118,-2331,-23,-20,0.5,10,0,0,0,0
449037,-2331,-19,-11,0.5,10,0,0,0,0
448947,-2331,-18,-16,0.5,10,0,0,0,0
448857,-2331,-20,-16,0.5,10,0,0,0,0
448767,-2331,-21,-21,0.5,10,0,0,0,0
448686,-2331,-22,-13,0.5,10,0,0,0,0
448605,-2331,-27,-20,0.5,10,0,0,0,0
448524,-2331,-28,-10,0.5,10,0,0,0,0
448452,-2331,-22,-6,0.5,10,0,0,0,0
448362,-2331,-30,-10,0.5,10,0,0,0,0
448281,-2331,-20,-20,0.5,10,0,0,0,0
448200,-2331,-23,-9,0.5,10,0,0,0,0
448119,-2331,-23,-15,0.5,10,0,0,0,0
448038,-2331,-20,-8,0.5,10,0,0,0,0
447948,-2331,-15,-17,0.5,10,0,0,0,0
447858,-2331,-23,-19,0.5,10,0,0,0,0
447768,-2331,-20,-9,0.5,10,0,0,0,0
447687,-2331,-18,-18,0.5,10,0,0,0,0
447606,-2331,-22,-8,0.5,10,0,0,0,0
447534,-2331,-20,-12,0.5,10,0,0,0,0
447453,-2331,-24,-16,0.5,10,0,0,0,0
447363,-2331,-23,-18,0.5,10,0,0,0,0
447273,-2331,-20,-18,0.5,10,0,0,0,0
447183,-2331,-16,-21,0.5,10,0,0,0,0
447102,-2331,-18,-7,0.5,10,0,0,0,0
447012,-2331,-21,-13,0.5,10,0,0,0,0
446931,-2331,-23,-18,0.5,10,0,0,0,0
446850,-2331,-24,-17,0.5,10,0,0,0,0
446769,-2331,-20,-11,0.5,10,0,0,0,0
446688,-2331,-23,-17,0.5,10,0,0,0,0
446616,-2331,-26,-12,0.5,10,0,0,0,0
446544,-2331,-31,-12,0.5,10,0,0,0,0
446463,-2331,-28,-21,0.5,10,0,0,0,0
446382,-2331,-18,-16,0.5,10,0,0,0,0
446292,-2331,-21,-14,0.5,10,0,0,0,0
446202,-2331,-20,-9,0.5,10,0,0,0,0
446121,-2331,-18,-21,0.5,10,0,0,0,0
446040,-2331,-22,-19,0.5,10,0,0,0,0
445959,-2331,-24,-21,0.5,10,0,0,0,0
445878,-2331,-17,-13,0.5,10,0,0,0,0
445788,-2331,-24,-17,0.5,10,0,0,0,0
445707,-2331,-20,-8,0.5,10,0,0,0,0
445617,-2331,-19,-13,0.5,10,0,0,0,0
445536,-2331,-23,-11,0.5,10,0,0,0,0
445455,-2331,-21,-21,0.5,10,0,0,0,0
445365,-2331,-22,-11,0.5,10,0,0,0,0
445275,-2331,-20,-9,0.5,10,0,0,0,0
445194,-2331,-22,-11,0.5,10,0,0,0,0
445104,-2331,-20,-14,0.5,10,0,0,0,0
445032,-2331,-25,-6,0.5,10,0,0,0,0
444951,-2331,-20,-17,0.5,10,0,0,0,0
444870,-2331,-21,-18,0.5,10,0,0,0,0
444789,-2331,-26,-19,0.5,10,0,0,0,0
444708,-2331,-23,-14,0.5,10,0,0,0,0
444618,-2331,-22,-12,0.5,10,0,0,0,0
444537,-2331,-24,-10,0.5,10,0,0,0,0
444456,-2331,-24,-16,0.5,10,0,0,0,0
444375,-2331,-24,-13,0.5,10,0,0,0,0
444285,-2331,-20,-20,0.5,10,0,0,0,0
444195,-2331,-18,-13,0.5,10,0,0,0,0
444114,-2331,-19,-18,0.5,10,0,0,0,0
444033,-2331,-19,-19,0.5,10,0,0,0,0
443961,-2331,-24,-5,0.5,10,0,0,0,0
443880,-2331,-20,-8,0.5,10,0,0,0,0
443790,-2331,-13,-14,0.5,10,0,0,0,0
443700,-2331,-21,-15,0.5,10,0,0,0,0
443610,-2331,-16,-19,0.5,10,0,0,0,0
443520,-2331,-20,-10,0.5,10,0,0,0,0
443439,-2331,-21,-18,0.5,10,0,0,0,0
443358,-2331,-20,-19,0.5,10,0,0,0,0
443277,-2331,-14,-14,0.5,10,0,0,0,0
443196,-2331,-20,-7,0.5,10,0,0,0,0
443115,-2331,-24,-7,0.5,10,0,0,0,0
443034,-2331,-20,-14,0.5,10,0,0,0,0
442962,-2331,-26,-13,0.5,10,0,0,0,0
442890,-2331,-23,-14,0.5,10,0,0,0,0
442809,-2331,-21,-16,0.5,10,0,0,0,0
442719,-2331,-21,-10,0.5,10,0,0,0,0
442638,-2331,-22,-17,0.5,10,0,0,0,0
442548,-2331,-22,-15,0.5,10,0,0,0,0
442467,-2331,-23,-14,0.5,10,0,0,0,0
442386,-2331,-26,-12,0.5,10,0,0,0,0
442305,-2331,-19,-16,0.5,10,0,0,0,0
442224,-2331,-21,-14,0.5,10,0,0,0,0
442134,-3212,-44,-18,0.5,10,0,0,0,0
442035,-3212,-30,-21,0.5,10,0,0,0,0
441918,-3212,-32,-20,0.5,10,0,0,0,0
441801,-3212,-26,-22,0.5,10,0,0,0,0
441666,-3212,-25,-26,0.5,10,0,0,0,0
441531,-3212,-21,-24,0.5,10,0,0,0,0
441396,-3212,-24,-24,0.5,10,0,0,0,0
441270,-3212,-25,-25,0.5,10,0,0,0,0
441135,-3212,-30,-24,0.5,10,0,0,0,0
441000,-3212,-21,-28,0.5,10,0,0,0,0
440865,-3212,-22,-21,0.5,10,0,0,0,0
440730,-3212,-15,-27,0.5,10,0,0,0,0
440595,-3212,-18,-23,0.5,10,0,0,0,0
440460,-3212,-16,-18,0.5,10,0,0,0,0
440325,-3212,-21,-24,0.5,10,0,0,0,0
440190,-3212,-16,-27,0.5,10,0,0,0,0
440046,-3212,-19,-26,0.5,10,0,0,0,0
439911,-3212,-20,-23,0.5,10,0,0,0,0
439776,-3212,-18,-22,0.5,10,0,0,0,0
439641,-3212,-27,-21,0.5,10,0,0,0,0
439506,-3212,-23,-24,0.5,10,0,0,0,0
439380,-3212,-30,-19,0.5,10,0,0,0,0
439245,-3212,-21,-18,0.5,10,0,0,0,0
439110,-3212,-21,-22,0.5,10,0,0,0,0
438975,-3212,-21,-21,0.5,10,0,0,0,0
438840,-3212,-21,-26,0.5,10,0,0,0,0
438714,-3212,-21,-18,0.5,10,0,0,0,0
438570,-3212,-22,-22,0.5,10,0,0,0,0
438435,-3212,-17,-22,0.5,10,0,0,0,0
438300,-3212,-18,-25,0.5,10,0,0,0,0
438165,-3212,-22,-21,0.5,10,0,0,0,0
438030,-3212,-27,-24,0.5,10,0,0,0,0
437886,-3212,-19,-20,0.5,10,0,0,0,0
437760,-3212,-20,-24,0.5,10,0,0,0,0
437625,-3212,-21,-21,0.5,10,0,0,0,0
437490,-3212,-26,-26,0.5,10,0,0,0,0
437355,-3212,-17,-23,0.5,10,0,0,0,0
437220,-3212,-20,-27,0.5,10,0,0,0,0
437085,-3212,-17,-25,0.5,10,0,0,0,0
436950,-3212,-22,-19,0.5,10,0,0,0,0
436815,-3212,-20,-22,0.5,10,0,0,0,0
436680,-3212,-19,-27,0.5,10,0,0,0,0
436545,-3212,-28,-23,0.5,10,0,0,0,0
436401,-3212,-17,-27,0.5,10,0,0,0,0
436266,-3212,-20,-22,0.5,10,0,0,0,0
436131,-3212,-25,-20,0.5,10,0,0,0,0
435996,-3212,-23,-19,0.5,10,0,0,0,0
435861,-3212,-19,-24,0.5,10,0,0,0,0
435735,-3212,-30,-23,0.5,10,0,0,0,0
435600,-3212,-18,-28,0.5,10,0,0,0,0
435465,-3212,-25,-23,0.5,10,0,0,0,0
435330,-3212,-18,-25,0.5,10,0,0,0,0
435195,-3212,-20,-24,0.5,10,0,0,0,0
435060,-3212,-21,-28,0.5,10,0,0,0,0
434925,-3212,-20,-25,0.5,10,0,0,0,0
434790,-3212,-21,-25,0.5,10,0,0,0,0
434655,-3212,-21,-23,0.5,10,0,0,0,0
434520,-3212,-20,-21,0.5,10,0,0,0,0
434376,-3212,-21,-28,0.5,10,0,0,0,0
434241,-3212,-22,-19,0.5,10,0,0,0,0
434115,-3212,-26,-23,0.5,10,0,0,0,0
433980,-3212,-29,-27,0.5,10,0,0,0,0
433845,-3212,-19,-24,0.5,10,0,0,0,0
433710,-3212,-22,-27,0.5,10,0,0,0,0
433575,-3212,-19,-26,0.5,10,0,0,0,0
433431,-3212,-23,-19,0.5,10,0,0,0,0
433296,-3212,-24,-28,0.5,10,0,0,0,0
433161,-3212,-23,-17,0.5,10,0,0,0,0
433035,-3212,-19,-21,0.5,10,0,0,0,0
432891,-3212,-23,-26,0.5,10,0,0,0,0
432747,-3212,-15,-22,0.5,10,0,0,0,0
432612,-3212,-20,-27,0.5,10,0,0,0,0
432477,-3212,-17,-22,0.5,10,0,0,0,0
432342,-3212,-20,-28,0.5,10,0,0,0,0
432216,-3212,-24,-19,0.5,10,0,0,0,0
432081,-3212,-23,-18,0.5,10,0,0,0,0
431946,-3212,-17,-21,0.5,10,0,0,0,0
431811,-3212,-21,-21,0.5,10,0,0,0,0
431676,-3212,-24,-27,0.5,10,0,0,0,0
431541,-3212,-21,-18,0.5,10,0,0,0,0
431406,-3212,-26,-23,0.5,10,0,0,0,0
431271,-3212,-17,-25,0.5,10,0,0,0,0
431136,-3212,-22,-27,0.5,10,0,0,0,0
431001,-3212,-20,-23,0.5,10,0,0,0,0
430866,-3212,-20,-23,0.5,10,0,0,0,0
430722,-3212,-17,-25,0.5,10,0,0,0,0
430596,-3212,-23,-21,0.5,10,0,0,0,0
430461,-3212,-24,-21,0.5,10,0,0,0,0
430326,-3212,-25,-27,0.5,10,0,0,0,0
430191,-3212,-21,-24,0.5,10,0,0,0,0
430056,-3212,-22,-29,0.5,10,0,0,0,0
429921,-3212,-17,-26,0.5,10,0,0,0,0
429786,-3212,-22,-20,0.5,10,0,0,0,0
429642,-3212,-20,-21,0.5,10,0,0,0,0
429516,-3212,-17,-25,0.5,10,0,0,0,0
429381,-3212,-18,-24,0.5,10,0,0,0,0
429237,-3212,-21,-25,0.5,10,0,0,0,0
429102,-3212,-19,-19,0.5,10,0,0,0,0
428958,-3212,-21,-20,0.5,10,0,0,0,0
428823,-3212,-22,-20,0.5,10,0,0,0,0
428688,-5253,-84,-30,0.5,10,0,0,0,0
428517,-5253,-64,-33,0.5,10,0,0,0,0
428301,-5253,-53,-38,0.5,10,0,0,0,0
428067,-5253,-35,-42,0.5,10,0,0,0,0
427824,-5253,-30,-45,0.5,10,0,0,0,0
427572,-5253,-24,-44,0.5,10,0,0,0,0
427320,-5253,-18,-44,0.5,10,0,0,0,0
427059,-5253,-21,-44,0.5,10,0,0,0,0
426807,-5253,-27,-44,0.5,10,0,0,0,0
426555,-5253,-18,-44,0.5,10,0,0,0,0
426294,-5253,-15,-45,0.5,10,0,0,0,0
426042,-5253,-19,-44,0.5,10,0,0,0,0
425781,-5253,-19,-42,0.5,10,0,0,0,0
425520,-5253,-15,-43,0.5,10,0,0,0,0
425268,-5253,-20,-46,0.5,10,0,0,0,0
425016,-5253,-24,-43,0.5,10,0,0,0,0
424764,-5253,-18,-43,0.5,10,0,0,0,0
424503,-5253,-24,-46,0.5,10,0,0,0,0
424242,-5253,-18,-42,0.5,10,0,0,0,0
423990,-5253,-13,-45,0.5,10,0,0,0,0
423729,-5253,-19,-44,0.5,10,0,0,0,0
423468,-5253,-15,-42,0.5,10,0,0,0,0
423216,-5253,-21,-44,0.5,10,0,0,0,0
422964,-5253,-18,-45,0.5,10,0,0,0,0
422703,-5253,-15,-43,0.5,10,0,0,0,0
422451,-5253,-16,-42,0.5,10,0,0,0,0
422190,-5253,-20,-44,0.5,10,0,0,0,0
421929,-5253,-20,-41,0.5,10,0,0,0,0
421677,-5253,-20,-45,0.5,10,0,0,0,0
421416,-5253,-21,-42,0.5,10,0,0,0,0
421164,-5253,-16,-43,0.5,10,0,0,0,0
420912,-5253,-19,-46,0.5,10,0,0,0,0
420660,-5253,-22,-43,0.5,10,0,0,0,0
420399,-5253,-15,-45,0.5,10,0,0,0,0
420138,-5253,-17,-43,0.5,10,0,0,0,0
419886,-5253,-24,-45,0.5,10,0,0,0,0
419634,-5253,-22,-42,0.5,10,0,0,0,0
419373,-5253,-17,-44,0.5,10,0,0,0,0
419112,-5253,-16,-44,0.5,10,0,0,0,0
418860,-5253,-20,-45,0.5,10,0,0,0,0
418599,-5253,-19,-43,0.5,10,0,0,0,0
418338,-5253,-17,-46,0.5,10,0,0,0,0
418086,-5253,-18,-45,0.5,10,0,0,0,0
417825,-5253,-18,-42,0.5,10,0,0,0,0
417573,-5253,-17,-44,0.5,10,0,0,0,0
417321,-5253,-18,-43,0.5,10,0,0,0,0
417060,-5253,-17,-46,0.5,10,0,0,0,0
416808,-5253,-14,-45,0.5,10,0,0,0,0
416547,-5253,-22,-46,0.5,10,0,0,0,0
416286,-5253,-18,-43,0.5,10,0,0,0,0
416034,-5253,-24,-44,0.5,10,0,0,0,0
415782,-5253,-17,-45,0.5,10,0,0,0,0
415521,-5253,-21,-42,0.5,10,0,0,0,0
415269,-5253,-17,-44,0.5,10,0,0,0,0
